tblID,IRN,IncidentNumber,IncidentDate,TimeofIncident,BusinessUnit,BusinessGroup,ServiceLine,Project,Office,Country,IncidentType,IsNearMiss,OSHAClassification,ShortDescription,ActualRating,PotentialRating,IncidentAssignedTo,Status,NeedIRP,ContractorName,WeatherConditions,FullDescription,ImmediateAction,HazardSource,IPOccupation,AgeProfile,Gender,DaysSinceOff,InjuryType,BodyPart,CauseOfInjuryIncident,WorkActivities,LSRBreached,BusinessUnitID,BusinessGroupID,ServiceLineID,ProjectID,OfficeID,CountryID,OtherIncidentAssignedTo,OtherInjuryType,OtherCauseofInjuryIncident,OtherHazardSource,OtherLSRBreached,IsWorkRelated,DateCreated,AuditDate,WasUpdated,DayofWeek,CreatedTimeStamp,LateReporting,JFCAction,OHdefinition,MTCcount,RWCcount,LTIcount,FAcount,lastUpdate,TransferTimeStamp,SourceFileName
30626,72570,20223497,2022-06-27 00:00:00.000,14:15,Operations,Americas,US North & West,O&M N&W - MONDAK,O&M-MONDAK-XTO,United Arab Emirates,Injury,No,Medical Treatment Case,IE experienced heat cramps and was transported to medical facilities.,B2,B2,Wood,Pending Closure,No,,Clear/Sunny,"On above date worker was tasked to drive the telehandler from one location to the next location.  The IE left the old location at around 1300 hours and was expected to take 1 hour to get to the new location.  The IE stated that the front window and side window were open during the trip.  The IE also stated that the vents kept pushing out hot air even after the IE attempted to turn fan off.  The IE stated that they took off their gloves and placed them in the front vents and placed their FR shirt over the back vents.  The IE stated that about halfway to the new location they stopped and exited the telehandler because they were getting hot.  After 10-15 the IE then proceeded to the new location.  Once on the new location the IE stated that they went to the pickup and took a small sip of water and immediately vomited.  The crew lead told the IE to sit in the vehicle and cool off and try to drink some water.  The IE while sitting in the vehicle attempted to drink some more water again vomited.  IE’s body started to shake along with heavy breathing also at this time.  The crew lead began 1st aid measures trying to cool the IE with wet rags in IE’s hot zone areas.  The crew lead stated after a few minutes of 1st aid measure the IE condition started to worsen.The crew lead stated that the IE’s entire body began to cramp uncontrollably.  The crew lead phoned wood supervision and safety and stated that the IE was incoherent, and body was cramped up (“like someone having a seizure”) including cramped and distorted face.  Crew lead was immediately told to hang up and phone 911 and get an ambulance to their location.IE was transported to the nearest hospital and treated for heat cramps and was released to full duty.Actual B2 as was treated by medical staff and given IV solution.  Potential B2 as could have been restricted work case as well.",Investigation was started following the care of the IE,Other,Skilled Operative,18-23,Male,0,Strain,Internal Organs,Contact with/exposure to heat/cold,"Operating Equipment/Machinery ",None,13712,13713,13716,20058987,14956,193,,,,"Temperature ",,Yes,2022-06-29 00:00:00.000,NULL,0,Monday,2022-06-29 16:59:58.000,Yes,,,1,NULL,NULL,NULL,2022-09-06 00:00:00.000,NULL,CAIRS_Incidents.csv
30551,72496,20223423,2022-06-27 00:00:00.000,10:00,Projects,Conventional Energy,"Europe ",Reading Office,Reading Office,United Kingdom,Occupational Health,No,,IP reported in having tested positive with Covid-19,B3,B5,Wood,Closed,No,,Not Applicable,IP reported in having tested positive with Covid-19,IP reported in having tested positive with Covid-19 remained at home and reported in to manager.,Other,,,,,,,,Non Work Related,,13695,13696,13697,20055444,6973,194,,,,Covid-19,,No,2022-06-27 00:00:00.000,NULL,0,Monday,2022-06-27 14:45:37.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30552,72495,20223422,2022-06-27 00:00:00.000,14:00,Projects,Process & Chemicals,Europe,TEVA Genesis,TEVA Genesis - Site,Germany,Occupational Health,No,,Wood employee tested positive to COVID-19,B3,B5,Wood,Closed,No,,Clear/Sunny,Wood employee underwent to swab which resulted positive to COVID-19,"The employee is quarantined as per local law, a negative PCR or rapid test is required to return to office.",Other,,,,,,,,Non Work Related,,13695,13700,13702,20055992,8054,43,,,,Covid_19,,No,2022-06-27 00:00:00.000,NULL,0,Monday,2022-06-27 14:31:05.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30547,72500,20223427,2022-06-27 00:00:00.000,09:00,Investment Services,IS Central Function,,"Central Function ",SWS Reinstatement works,United Kingdom,Occupational Health,No,,Sub Contractor Tested Positive for COVID-19,B1,B3,Sub-Contractor,Closed,No,Deans Civil Engineering,Not Applicable,Contractor Tested Positive for COVID-19 After Test. Self Isolating In Line With Government Guidance,Self Isolating,Other,,,,,,,,Non Work Related,,13391,13492,NULL,20056041,12455,194,,,,COVID-19,,No,2022-06-27 00:00:00.000,NULL,0,Monday,2022-06-27 15:51:26.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30548,72499,20223426,2022-06-27 00:00:00.000,12:00,Investment Services,IS Central Function,,"Central Function ",SWS Reinstatement works,United Kingdom,Occupational Health,No,,Sub Contractor Tested Positive for COVID-19,B1,B3,Sub-Contractor,Closed,No,Deans Civil Engineering,Not Applicable,Contractor Tested Positive for COVID-19 Last Week Following  Test. Self Isolating In Line With Government Guidance,Self Isolating,Other,,,,,,,,Non Work Related,,13391,13492,NULL,20056041,12455,194,,,,COVID-19,,No,2022-06-27 00:00:00.000,NULL,0,Monday,2022-06-27 15:42:55.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30537,72510,20223437,2022-06-27 00:00:00.000,17:00,Operations,Americas,Canada & LATAM,Brasil - All Clients,FPSO Peregrino,Brazil,Occupational Health,No,,One Wood employee tested positive for COVID-19 while at home.,B3,B5,Wood,Closed,No,,Not Applicable,One Wood employee tested positive for COVID-19 while at home.,isolation and medical recommendation.,Other,,,,,,,,Non Work Related,,13712,13713,13714,20056061,10338,211,,,,Virus,,No,2022-06-27 00:00:00.000,NULL,0,Monday,2022-06-27 21:10:13.000,No,,Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30538,72509,20223436,2022-06-27 00:00:00.000,17:00,Operations,Americas,Canada & LATAM,Brasil - All Clients,WHP-A,Brazil,Occupational Health,No,,One Wood employee tested positive for COVID-19 while at home,B3,B5,Wood,Closed,No,,Not Applicable,One Wood employee tested positive for COVID-19 while at home,Isolation and medical recommendation.,Other,,,,,,,,Non Work Related,,13712,13713,13714,20056061,10347,211,,,,Virus,,No,2022-06-27 00:00:00.000,NULL,0,Monday,2022-06-27 21:03:55.000,No,,Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30539,72508,20223435,2022-06-27 00:00:00.000,06:00,Operations,Americas,US East,US East - Oil & Gas - Gulf Coast,Denbury,United States,Asset Damage,No,,"Deer struck the side of a Wood vehicle as EE was traveling to work. ",A1,A1,Wood,Closed,No,,Clear/Sunny,"On June 27, 2022 at 6:00 am, an EE was driving to work in Rosharon, TX when a deer ran into the back driver’s side panel of the Wood vehicle. As a result of the impact, the trucks gas cap cover was knocked off. No other damage or injuries were reported. Actual (A1): Minor damage to the vehicle; repairs not expected to exceed 10k. Potential (A1): Deer strikes typically do not cause major damage to our vehicles.  ","EE reported the incident to his Wood manager. ",,,,,,,,,Non Work Related,,13712,13713,13715,20057877,13611,195,,,,,,No,2022-06-27 00:00:00.000,NULL,0,Monday,2022-06-27 20:15:45.000,No,,,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30542,72505,20223432,2022-06-27 00:00:00.000,09:45,Operations,Americas,US East,US East - Oil & Gas - All Other Clients,Anadarko-GC 679 Constitution,United States,Occupational Health,No,,One Wood employee tested positive for COVID 19.,B3,B5,Wood,Closed,No,,Not Applicable,"One Wood employee tested positive for COVID 19 after developing mild symptoms aboard GC 679. EE was sent home for quarantine and will monitor the condition. Contact tracing is complete. ","EE sent in for home quarantine. ",Other,,,,,,,,Non Work Related,,13712,13713,13715,20056071,15377,195,,,,Viral,,No,2022-06-27 00:00:00.000,NULL,0,Monday,2022-06-27 19:28:34.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30543,72504,20223431,2022-06-27 00:00:00.000,11:00,Operations,"Europe, Middle East & Africa (EMEA)",UK & Europe Upstream,Integrity and Repair Solutions,Integrity and Repair Solutions,United Kingdom,Injury,No,Medical Treatment Case,IP received a cut to hand when a pipe spool fell from pipe stands,B2,B3,Wood,Closed,No,,Not Applicable,"Individual was using 3 pipe stands to commence tack welding of a 10” pipe spool attached to two flanges to a 90-degree elbow. When trying to maneuver the pipe stands, the 10” pipe spool fell from the pipe stand. The IP put their hand out to try and break the fall of the pipe spool, however the rough edges caught their thumb giving a large cut that’s went through their gloves. First aider was sought out and attended to the IP with bandages before taking them to the hospital for further treatment. Glue was used to close the wound and the IP has since left the hospital.",First aider attended to the IP and the IP was taken to hospital. They were checked over and glue was used to close the wound.,Materials,Pipe Layer/Fitter,18-23,Male,0,Cut/Laceration,Hand,Contact with tool/equipment/machinery,"Normal Operations ",None,13712,13718,13723,20056313,11705,194,,,,,,Yes,2022-06-27 00:00:00.000,NULL,0,Monday,2022-06-27 16:26:38.000,No,,,1,NULL,NULL,NULL,2022-08-15 00:00:00.000,NULL,CAIRS_Incidents.csv
30572,72551,20223478,2022-06-27 00:00:00.000,15:30,Projects,Conventional Energy,Africa,Secunda – Gasification West System Replacement,Midrand Office,South Africa,Injury,No,First Aid,"While opening the blast proof door, the hydraulic arm of the door dislodged and struck the employee on his nose",B1,B2,Wood,Closed,No,,Clear/Sunny,"While manually opening the blast proof door to gain access to the project work area, the hydraulic arm of the door dislodged and struck the employee on the nose",Employee reported the incident to his organization and was taken to client medical station,Moving parts of machinery,Designer,55-59,Male,0,Bruise/Contusion/Swelling,Face,Struck by moving object,"Inspection/Examination/Monitoring ",None,13695,13696,13735,20059390,16616,166,,,,,,Yes,2022-06-29 00:00:00.000,NULL,0,Monday,2022-06-29 04:03:13.000,Yes,,,NULL,NULL,NULL,1,2022-09-14 00:00:00.000,NULL,CAIRS_Incidents.csv
30573,72550,20223477,2022-06-27 00:00:00.000,15:45,Projects,Process & Chemicals,Mining & Minerals,Kemerton Project,Kemerton Project Site,Australia,Occupational Health,No,,"A managed contractor employee tested positive for COVID-19. ",B3,B5,Managed Contractor,Closed,No,TCD,Not Applicable,"A managed contractor employee tested positive for COVID-19 whilst offsite. ",Managed contractor employee self-isolated.,Other,,,,,,,,Non Work Related,,13695,13700,13732,20059248,16052,212,,,,COVID-19,,No,2022-06-29 00:00:00.000,NULL,0,Monday,2022-06-29 03:42:57.000,Yes,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30592,72531,20223458,2022-06-27 00:00:00.000,08:30,Operations,Americas,Canada & LATAM,Canada - Eastern - Misc Clients,EC Misc Clients (Home Office),Canada,Occupational Health,No,,One Wood employee tested positive for COVID-19 while at home,B3,B5,Wood,Cancel,No,,Not Applicable,One Wood employee tested positive for COVID-19 while at home,"Employee is self isolating at home. ",Other,,,,,,,,Non Work Related,,13712,13713,13714,20056064,8181,1,,,,"Covid 19 ",,No,2022-06-28 00:00:00.000,NULL,0,Monday,2022-06-28 12:56:31.000,Yes,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30593,72530,20223457,2022-06-27 00:00:00.000,08:30,Operations,Americas,Canada & LATAM,Canada - Eastern - Misc Clients,EC Misc Clients (Home Office),Canada,Occupational Health,No,,One Wood employee tested positive for COVID-19 while at home,B3,B5,Wood,Cancel,No,,Not Applicable,One Wood employee tested positive for COVID-19 while at home,"Employee is self isolating at home. ",Other,,,,,,,,Non Work Related,,13712,13713,13714,20056064,8181,1,,,,"Covid 19 ",,No,2022-06-28 00:00:00.000,NULL,0,Monday,2022-06-28 12:56:31.000,Yes,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30594,72529,20223456,2022-06-27 00:00:00.000,08:30,Operations,Americas,Canada & LATAM,Canada - Eastern - Misc Clients,EC Misc Clients (Home Office),Canada,Occupational Health,No,,One Wood employee tested positive for COVID-19 while at home,B3,B5,Wood,Closed,No,,Not Applicable,One Wood employee tested positive for COVID-19 while at home,"Employee is self isolating at home. ",Other,,,,,,,,Non Work Related,,13712,13713,13714,20056064,8181,1,,,,"Covid 19 ",,No,2022-06-28 00:00:00.000,NULL,0,Monday,2022-06-28 12:56:31.000,Yes,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30595,72528,20223455,2022-06-27 00:00:00.000,08:30,Operations,Americas,Canada & LATAM,Canada - Eastern - Misc Clients,EC Misc Clients (Home Office),Canada,Occupational Health,No,,One Wood employee tested positive for COVID-19 while at home,B3,B5,Wood,Cancel,No,,Not Applicable,One Wood employee tested positive for COVID-19 while at home,"Employee is self isolating at home. ",Other,,,,,,,,Non Work Related,,13712,13713,13714,20056064,8181,1,,,,"Covid 19 ",,No,2022-06-28 00:00:00.000,NULL,0,Monday,2022-06-28 12:56:31.000,Yes,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30596,72527,20223454,2022-06-27 00:00:00.000,08:00,Operations,Americas,Canada & LATAM,Canada - EMCE (Exxon Mobil),EMCE (Hibernia) (Offshore),Canada,Occupational Health,No,,One Wood employee tested positive for COVID-19 while at home,B3,B5,Wood,Closed,No,,Not Applicable,One Wood employee tested positive for COVID-19 while at home,"Employee is self isolating at home. ",Other,,,,,,,,Non Work Related,,13712,13713,13714,20056065,8771,1,,,,"Covid 19 ",,No,2022-06-28 00:00:00.000,NULL,0,Monday,2022-06-28 12:33:40.000,Yes,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30597,72526,20223453,2022-06-27 00:00:00.000,18:00,Projects,Process & Chemicals,Europe,TEVA Genesis,TEVA Genesis - Site,Germany,Occupational Health,No,,Wood employee tested positive to COVID-19,B3,B5,Wood,Closed,No,,Clear/Sunny,Wood employee underwent to swab which resulted positive to COVID-19,"The employee is quarantined as per local law, a negative PCR or rapid test is required to return to office.",Other,,,,,,,,Non Work Related,,13695,13700,13702,20055992,8054,43,,,,Covid_19,,No,2022-06-28 00:00:00.000,NULL,0,Monday,2022-06-28 12:46:59.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30554,72493,20223420,2022-06-27 00:00:00.000,08:30,Operations,"Europe, Middle East & Africa (EMEA)",Middle East & Africa,EG-LNG,Punta Europa,Equatorial Guinea,Occupational Health,No,,Filipino expat experienced symptoms and tested positive for COVID-19,B3,B5,Wood,Closed,No,,Not Applicable,The IP was experiencing symptoms after which they reported to the Punta Europa Clinic where an antigen test was conducted which yielded a positive result.,The IP will quarantine in PE and will be released upon providing a negative result. Condition to be monitored.,Other,,,,,,,,Non Work Related,,13712,13718,13719,20056281,11400,28,,,,Biological,,No,2022-06-27 00:00:00.000,NULL,0,Monday,2022-06-27 13:28:36.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30558,72489,20223416,2022-06-27 00:00:00.000,10:00,Projects,Conventional Energy,"Europe ",Reading Office,Reading Office,United Kingdom,Occupational Health,No,,IP reported in having tested positive with covid-19.,B3,B5,Wood,Closed,No,,Not Applicable,IP reported in having tested positive with covid-19.,"IP having tested positive with covid, remained at home, reported in to Manager. ",Other,,,,,,,,Non Work Related,,13695,13696,13697,20055444,6973,194,,,,Covid-19,,No,2022-06-27 00:00:00.000,NULL,0,Monday,2022-06-27 11:59:31.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30563,72484,20223411,2022-06-27 00:00:00.000,08:00,Projects,Conventional Energy,"Europe ",Reading Office,Reading Office,United Kingdom,Occupational Health,No,,IP has reported in having tested positive with covid-19,B3,B5,Wood,Closed,No,,Not Applicable,IP has reported in having tested positive with covid-19,IP has reported in having tested positive with covid-19 and has not come into the office.,Other,,,,,,,,Non Work Related,,13695,13696,13697,20055444,6973,194,,,,Covid-19,,No,2022-06-27 00:00:00.000,NULL,0,Monday,2022-06-27 09:41:50.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30564,72483,20223410,2022-06-27 00:00:00.000,08:45,Projects,Conventional Energy,"Europe ",Reading Office,Reading Office,United Kingdom,Occupational Health,No,,IP has reported in having testing positive with covid-19,B3,B5,Wood,Closed,No,,Not Applicable,IP has reported in having testing positive with covid-19,IP has reported in having testing positive with covid-19 and has not come into the office,Other,,,,,,,,Non Work Related,,13695,13696,13697,20055444,6973,194,,,,Covid-19,,No,2022-06-27 00:00:00.000,NULL,0,Monday,2022-06-27 09:36:45.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30565,72482,20223409,2022-06-27 00:00:00.000,08:00,Projects,Conventional Energy,"Europe ",Reading Office,Reading Office,United Kingdom,Occupational Health,No,,IP has reported in having tested positive with Covid-19,B3,B5,Wood,Closed,No,,Not Applicable,IP has reported in having tested positive with Covid-19,IP has reported in having tested positive with Covid-19 and has remained at home.,Other,,,,,,,,Non Work Related,,13695,13696,13697,20055444,6973,194,,,,Covid-19,,No,2022-06-27 00:00:00.000,NULL,0,Monday,2022-06-27 09:23:15.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
30567,72480,20223407,2022-06-27 00:00:00.000,07:00,Operations,"Europe, Middle East & Africa (EMEA)",UK & Europe Upstream,BP Upstream,Clair,United Kingdom,Occupational Health,No,,Sub-Contrator (Kaefer) employee tested positive for COVID-19,B3,B5,Wood,Closed,No,,Not Applicable,Sub-Contractor (Kaefer) employee tested positive for COVID -19 on the Clair Platform,Sub-Contractor tested positive for COVID is currently in isolation on the Clair Platform,Other,,,,,,,,Non Work Related,,13712,13718,13723,20056298,11644,194,,,,COVID VIRUS,,No,2022-06-27 00:00:00.000,NULL,0,Monday,2022-06-27 08:20:33.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,NULL,NULL,CAIRS_Incidents.csv
